Trimestre,Estado,Ingreso en millones de dolares,Zona
01/01/2003,Aguascalientes,62.4429,CentroNorte
01/04/2003,Aguascalientes,58.7056,CentroNorte
01/07/2003,Aguascalientes,68.7904,CentroNorte
01/10/2003,Aguascalientes,70.3289,CentroNorte
01/01/2004,Aguascalientes,73.5442,CentroNorte
01/04/2004,Aguascalientes,82.3219,CentroNorte
01/07/2004,Aguascalientes,82.9733,CentroNorte
01/10/2004,Aguascalientes,75.995,CentroNorte
01/01/2005,Aguascalientes,67.808,CentroNorte
01/04/2005,Aguascalientes,77.9847,CentroNorte
01/07/2005,Aguascalientes,87.5852,CentroNorte
01/10/2005,Aguascalientes,89.2073,CentroNorte
01/01/2006,Aguascalientes,82.1946,CentroNorte
01/04/2006,Aguascalientes,100.4855,CentroNorte
01/07/2006,Aguascalientes,100.8364,CentroNorte
01/10/2006,Aguascalientes,95.8714,CentroNorte
01/01/2007,Aguascalientes,94.6044,CentroNorte
01/04/2007,Aguascalientes,99.2885,CentroNorte
01/07/2007,Aguascalientes,95.228,CentroNorte
01/10/2007,Aguascalientes,83.902,CentroNorte
01/01/2008,Aguascalientes,72.1281,CentroNorte
01/04/2008,Aguascalientes,87.4482,CentroNorte
01/07/2008,Aguascalientes,91.3643,CentroNorte
01/10/2008,Aguascalientes,81.3932,CentroNorte
01/01/2009,Aguascalientes,74.6774,CentroNorte
01/04/2009,Aguascalientes,75.4587,CentroNorte
01/07/2009,Aguascalientes,68.2654,CentroNorte
01/10/2009,Aguascalientes,63.8108,CentroNorte
01/01/2010,Aguascalientes,67.4965,CentroNorte
01/04/2010,Aguascalientes,79.1047,CentroNorte
01/07/2010,Aguascalientes,75.6273,CentroNorte
01/10/2010,Aguascalientes,71.6935,CentroNorte
01/01/2011,Aguascalientes,69.0867,CentroNorte
01/04/2011,Aguascalientes,79.407,CentroNorte
01/07/2011,Aguascalientes,81.4962,CentroNorte
01/10/2011,Aguascalientes,76.3324,CentroNorte
01/01/2012,Aguascalientes,78.3773,CentroNorte
01/04/2012,Aguascalientes,96.8995,CentroNorte
01/07/2012,Aguascalientes,82.2707,CentroNorte
01/10/2012,Aguascalientes,75.1202,CentroNorte
01/01/2013,Aguascalientes,68.1282,CentroNorte
01/04/2013,Aguascalientes,81.6936,CentroNorte
01/07/2013,Aguascalientes,77.863,CentroNorte
01/10/2013,Aguascalientes,77.9147,CentroNorte
01/01/2014,Aguascalientes,76.1388,CentroNorte
01/04/2014,Aguascalientes,83.4929,CentroNorte
01/07/2014,Aguascalientes,81.0742,CentroNorte
01/10/2014,Aguascalientes,83.1717,CentroNorte
01/01/2015,Aguascalientes,80.557,CentroNorte
01/04/2015,Aguascalientes,88.2038,CentroNorte
01/07/2015,Aguascalientes,92.4914,CentroNorte
01/10/2015,Aguascalientes,86.9748,CentroNorte
01/01/2016,Aguascalientes,89.8222,CentroNorte
01/04/2016,Aguascalientes,100.2131,CentroNorte
01/07/2016,Aguascalientes,103.667,CentroNorte
01/10/2016,Aguascalientes,102.2457,CentroNorte
01/01/2017,Aguascalientes,99.844,CentroNorte
01/04/2017,Aguascalientes,110.0001,CentroNorte
01/07/2017,Aguascalientes,110.9344,CentroNorte
01/10/2017,Aguascalientes,112.5692,CentroNorte
01/01/2018,Aguascalientes,102.0709,CentroNorte
01/04/2018,Aguascalientes,126.2512,CentroNorte
01/07/2018,Aguascalientes,118.7743,CentroNorte
01/10/2018,Aguascalientes,126.1517,CentroNorte
01/01/2019,Aguascalientes,110.6163,CentroNorte
01/04/2019,Aguascalientes,129.6806,CentroNorte
01/07/2019,Aguascalientes,137.8002,CentroNorte
01/10/2019,Aguascalientes,127.5781,CentroNorte
01/01/2020,Aguascalientes,127.7942,CentroNorte
01/04/2020,Aguascalientes,135.2717,CentroNorte
01/07/2020,Aguascalientes,134.8497,CentroNorte
01/10/2020,Aguascalientes,141.9874,CentroNorte
01/01/2021,Aguascalientes,140.3132,CentroNorte
01/04/2021,Aguascalientes,177.7184,CentroNorte
01/01/2003,Baja California,28.5954,Norte
01/04/2003,Baja California,33.7084,Norte
01/07/2003,Baja California,44.3751,Norte
01/10/2003,Baja California,35.3224,Norte
01/01/2004,Baja California,34.4552,Norte
01/04/2004,Baja California,43.6774,Norte
01/07/2004,Baja California,45.6772,Norte
01/10/2004,Baja California,41.2188,Norte
01/01/2005,Baja California,52.4007,Norte
01/04/2005,Baja California,66.828,Norte
01/07/2005,Baja California,70.2093,Norte
01/10/2005,Baja California,67.1974,Norte
01/01/2006,Baja California,68.569,Norte
01/04/2006,Baja California,78.2581,Norte
01/07/2006,Baja California,80.2418,Norte
01/10/2006,Baja California,74.9955,Norte
01/01/2007,Baja California,75.9435,Norte
01/04/2007,Baja California,86.804,Norte
01/07/2007,Baja California,90.0918,Norte
01/10/2007,Baja California,81.74,Norte
01/01/2008,Baja California,77.876,Norte
01/04/2008,Baja California,88.1468,Norte
01/07/2008,Baja California,89.0078,Norte
01/10/2008,Baja California,79.2862,Norte
01/01/2009,Baja California,73.8543,Norte
01/04/2009,Baja California,83.327,Norte
01/07/2009,Baja California,86.4913,Norte
01/10/2009,Baja California,78.3913,Norte
01/01/2010,Baja California,77.084,Norte
01/04/2010,Baja California,91.6085,Norte
01/07/2010,Baja California,92.4289,Norte
01/10/2010,Baja California,86.8352,Norte
01/01/2011,Baja California,89.2406,Norte
01/04/2011,Baja California,101.6637,Norte
01/07/2011,Baja California,107.1542,Norte
01/10/2011,Baja California,98.6943,Norte
01/01/2012,Baja California,97.1407,Norte
01/04/2012,Baja California,117.2737,Norte
01/07/2012,Baja California,122.534,Norte
01/10/2012,Baja California,127.9115,Norte
01/01/2013,Baja California,137.0635,Norte
01/04/2013,Baja California,163.1497,Norte
01/07/2013,Baja California,163.4079,Norte
01/10/2013,Baja California,155.9607,Norte
01/01/2014,Baja California,145.3448,Norte
01/04/2014,Baja California,155.9564,Norte
01/07/2014,Baja California,159.4505,Norte
01/10/2014,Baja California,159.0984,Norte
01/01/2015,Baja California,152.9863,Norte
01/04/2015,Baja California,173.9016,Norte
01/07/2015,Baja California,182.6473,Norte
01/10/2015,Baja California,168.0687,Norte
01/01/2016,Baja California,169.1695,Norte
01/04/2016,Baja California,182.4093,Norte
01/07/2016,Baja California,177.0723,Norte
01/10/2016,Baja California,169.5472,Norte
01/01/2017,Baja California,173.0563,Norte
01/04/2017,Baja California,198.0333,Norte
01/07/2017,Baja California,209.0381,Norte
01/10/2017,Baja California,203.9035,Norte
01/01/2018,Baja California,192.4453,Norte
01/04/2018,Baja California,234.3133,Norte
01/07/2018,Baja California,232.8138,Norte
01/10/2018,Baja California,231.714,Norte
01/01/2019,Baja California,210.5144,Norte
01/04/2019,Baja California,244.293,Norte
01/07/2019,Baja California,257.0514,Norte
01/10/2019,Baja California,236.8688,Norte
01/01/2020,Baja California,264.1163,Norte
01/04/2020,Baja California,334.7347,Norte
01/07/2020,Baja California,332.6868,Norte
01/10/2020,Baja California,303.3563,Norte
01/01/2021,Baja California,301.1542,Norte
01/04/2021,Baja California,360.3484,Norte
01/01/2003,Baja California Sur,3.9878,Norte
01/04/2003,Baja California Sur,4.4807,Norte
01/07/2003,Baja California Sur,6.0983,Norte
01/10/2003,Baja California Sur,4.3827,Norte
01/01/2004,Baja California Sur,3.7093,Norte
01/04/2004,Baja California Sur,4.94,Norte
01/07/2004,Baja California Sur,4.9491,Norte
01/10/2004,Baja California Sur,4.2024,Norte
01/01/2005,Baja California Sur,5.2842,Norte
01/04/2005,Baja California Sur,6.2395,Norte
01/07/2005,Baja California Sur,6.4133,Norte
01/10/2005,Baja California Sur,6.5145,Norte
01/01/2006,Baja California Sur,6.5564,Norte
01/04/2006,Baja California Sur,7.5375,Norte
01/07/2006,Baja California Sur,7.3143,Norte
01/10/2006,Baja California Sur,7.1261,Norte
01/01/2007,Baja California Sur,6.9685,Norte
01/04/2007,Baja California Sur,7.9936,Norte
01/07/2007,Baja California Sur,8.7557,Norte
01/10/2007,Baja California Sur,8.2888,Norte
01/01/2008,Baja California Sur,7.7355,Norte
01/04/2008,Baja California Sur,8.7293,Norte
01/07/2008,Baja California Sur,9.0581,Norte
01/10/2008,Baja California Sur,9.1738,Norte
01/01/2009,Baja California Sur,8.1605,Norte
01/04/2009,Baja California Sur,8.0547,Norte
01/07/2009,Baja California Sur,8.1067,Norte
01/10/2009,Baja California Sur,7.5983,Norte
01/01/2010,Baja California Sur,8.6622,Norte
01/04/2010,Baja California Sur,8.5464,Norte
01/07/2010,Baja California Sur,8.2586,Norte
01/10/2010,Baja California Sur,8.2783,Norte
01/01/2011,Baja California Sur,8.1083,Norte
01/04/2011,Baja California Sur,9.3589,Norte
01/07/2011,Baja California Sur,9.9774,Norte
01/10/2011,Baja California Sur,9.2063,Norte
01/01/2012,Baja California Sur,9.4402,Norte
01/04/2012,Baja California Sur,10.6115,Norte
01/07/2012,Baja California Sur,10.1858,Norte
01/10/2012,Baja California Sur,11.1185,Norte
01/01/2013,Baja California Sur,9.7651,Norte
01/04/2013,Baja California Sur,11.1242,Norte
01/07/2013,Baja California Sur,10.6262,Norte
01/10/2013,Baja California Sur,14.2431,Norte
01/01/2014,Baja California Sur,10.069,Norte
01/04/2014,Baja California Sur,11.4266,Norte
01/07/2014,Baja California Sur,12.1975,Norte
01/10/2014,Baja California Sur,12.8911,Norte
01/01/2015,Baja California Sur,11.5517,Norte
01/04/2015,Baja California Sur,12.9243,Norte
01/07/2015,Baja California Sur,13.3937,Norte
01/10/2015,Baja California Sur,13.3264,Norte
01/01/2016,Baja California Sur,12.906,Norte
01/04/2016,Baja California Sur,14.2835,Norte
01/07/2016,Baja California Sur,14.868,Norte
01/10/2016,Baja California Sur,13.3286,Norte
01/01/2017,Baja California Sur,14.9924,Norte
01/04/2017,Baja California Sur,16.251,Norte
01/07/2017,Baja California Sur,17.4516,Norte
01/10/2017,Baja California Sur,17.8164,Norte
01/01/2018,Baja California Sur,17.4431,Norte
01/04/2018,Baja California Sur,20.0534,Norte
01/07/2018,Baja California Sur,19.816,Norte
01/10/2018,Baja California Sur,21.1652,Norte
01/01/2019,Baja California Sur,19.2499,Norte
01/04/2019,Baja California Sur,23.0141,Norte
01/07/2019,Baja California Sur,22.9663,Norte
01/10/2019,Baja California Sur,23.1061,Norte
01/01/2020,Baja California Sur,22.2964,Norte
01/04/2020,Baja California Sur,24.9397,Norte
01/07/2020,Baja California Sur,34.8488,Norte
01/10/2020,Baja California Sur,29.4685,Norte
01/01/2021,Baja California Sur,29.323,Norte
01/04/2021,Baja California Sur,34.4999,Norte
01/01/2003,Campeche,8.9093,Sur
01/04/2003,Campeche,14.2668,Sur
01/07/2003,Campeche,16.5759,Sur
01/10/2003,Campeche,11.8568,Sur
01/01/2004,Campeche,10.3901,Sur
01/04/2004,Campeche,14.048,Sur
01/07/2004,Campeche,14.939,Sur
01/10/2004,Campeche,13.924,Sur
01/01/2005,Campeche,13.129,Sur
01/04/2005,Campeche,17.4076,Sur
01/07/2005,Campeche,17.3155,Sur
01/10/2005,Campeche,17.874,Sur
01/01/2006,Campeche,18.2404,Sur
01/04/2006,Campeche,22.2706,Sur
01/07/2006,Campeche,21.4993,Sur
01/10/2006,Campeche,19.9983,Sur
01/01/2007,Campeche,18.3368,Sur
01/04/2007,Campeche,21.0857,Sur
01/07/2007,Campeche,21.4751,Sur
01/10/2007,Campeche,19.5168,Sur
01/01/2008,Campeche,16.5927,Sur
01/04/2008,Campeche,20.211,Sur
01/07/2008,Campeche,18.8467,Sur
01/10/2008,Campeche,17.1328,Sur
01/01/2009,Campeche,14.7971,Sur
01/04/2009,Campeche,14.6692,Sur
01/07/2009,Campeche,13.9402,Sur
01/10/2009,Campeche,12.4184,Sur
01/01/2010,Campeche,13.0847,Sur
01/04/2010,Campeche,14.7972,Sur
01/07/2010,Campeche,14.3003,Sur
01/10/2010,Campeche,12.8732,Sur
01/01/2011,Campeche,12.8965,Sur
01/04/2011,Campeche,15.5239,Sur
01/07/2011,Campeche,15.8585,Sur
01/10/2011,Campeche,13.5367,Sur
01/01/2012,Campeche,13.4282,Sur
01/04/2012,Campeche,15.9193,Sur
01/07/2012,Campeche,13.7413,Sur
01/10/2012,Campeche,12.532,Sur
01/01/2013,Campeche,11.612,Sur
01/04/2013,Campeche,14.5613,Sur
01/07/2013,Campeche,13.7888,Sur
01/10/2013,Campeche,14.9383,Sur
01/01/2014,Campeche,12.2982,Sur
01/04/2014,Campeche,15.1442,Sur
01/07/2014,Campeche,14.6907,Sur
01/10/2014,Campeche,13.634,Sur
01/01/2015,Campeche,12.8828,Sur
01/04/2015,Campeche,14.9061,Sur
01/07/2015,Campeche,14.904,Sur
01/10/2015,Campeche,13.8545,Sur
01/01/2016,Campeche,14.2744,Sur
01/04/2016,Campeche,16.7256,Sur
01/07/2016,Campeche,17.1889,Sur
01/10/2016,Campeche,16.9547,Sur
01/01/2017,Campeche,17.5106,Sur
01/04/2017,Campeche,19.031,Sur
01/07/2017,Campeche,19.4629,Sur
01/10/2017,Campeche,19.1638,Sur
01/01/2018,Campeche,16.9489,Sur
01/04/2018,Campeche,20.6043,Sur
01/07/2018,Campeche,20.876,Sur
01/10/2018,Campeche,20.8735,Sur
01/01/2019,Campeche,18.9125,Sur
01/04/2019,Campeche,23.7897,Sur
01/07/2019,Campeche,24.2564,Sur
01/10/2019,Campeche,21.8038,Sur
01/01/2020,Campeche,23.914,Sur
01/04/2020,Campeche,25.4014,Sur
01/07/2020,Campeche,35.3475,Sur
01/10/2020,Campeche,30.555,Sur
01/01/2021,Campeche,29.3031,Sur
01/04/2021,Campeche,37.3885,Sur
01/01/2003,Coahuila,28.9976,Norte
01/04/2003,Coahuila,34.4963,Norte
01/07/2003,Coahuila,38.9714,Norte
01/10/2003,Coahuila,37.3657,Norte
01/01/2004,Coahuila,34.7218,Norte
01/04/2004,Coahuila,45.3903,Norte
01/07/2004,Coahuila,47.8342,Norte
01/10/2004,Coahuila,52.0898,Norte
01/01/2005,Coahuila,52.1147,Norte
01/04/2005,Coahuila,62.0372,Norte
01/07/2005,Coahuila,63.0702,Norte
01/10/2005,Coahuila,63.5419,Norte
01/01/2006,Coahuila,63.4007,Norte
01/04/2006,Coahuila,73.7953,Norte
01/07/2006,Coahuila,71.7066,Norte
01/10/2006,Coahuila,66.4243,Norte
01/01/2007,Coahuila,66.5401,Norte
01/04/2007,Coahuila,78.7026,Norte
01/07/2007,Coahuila,76.9482,Norte
01/10/2007,Coahuila,71.0475,Norte
01/01/2008,Coahuila,65.0105,Norte
01/04/2008,Coahuila,76.5454,Norte
01/07/2008,Coahuila,70.6072,Norte
01/10/2008,Coahuila,66.199,Norte
01/01/2009,Coahuila,60.7406,Norte
01/04/2009,Coahuila,61.4305,Norte
01/07/2009,Coahuila,58.933,Norte
01/10/2009,Coahuila,53.0635,Norte
01/01/2010,Coahuila,58.0532,Norte
01/04/2010,Coahuila,60.9197,Norte
01/07/2010,Coahuila,59.2913,Norte
01/10/2010,Coahuila,55.7454,Norte
01/01/2011,Coahuila,55.2152,Norte
01/04/2011,Coahuila,64.9791,Norte
01/07/2011,Coahuila,64.8179,Norte
01/10/2011,Coahuila,61.957,Norte
01/01/2012,Coahuila,62.9102,Norte
01/04/2012,Coahuila,74.8558,Norte
01/07/2012,Coahuila,75.1477,Norte
01/10/2012,Coahuila,70.5956,Norte
01/01/2013,Coahuila,75.6802,Norte
01/04/2013,Coahuila,87.7625,Norte
01/07/2013,Coahuila,84.8156,Norte
01/10/2013,Coahuila,78.9341,Norte
01/01/2014,Coahuila,79.4514,Norte
01/04/2014,Coahuila,92.1145,Norte
01/07/2014,Coahuila,120.7202,Norte
01/10/2014,Coahuila,99.9693,Norte
01/01/2015,Coahuila,92.0097,Norte
01/04/2015,Coahuila,112.7057,Norte
01/07/2015,Coahuila,100.784,Norte
01/10/2015,Coahuila,95.4153,Norte
01/01/2016,Coahuila,93.4326,Norte
01/04/2016,Coahuila,106.6916,Norte
01/07/2016,Coahuila,108.0361,Norte
01/10/2016,Coahuila,111.9405,Norte
01/01/2017,Coahuila,109.9808,Norte
01/04/2017,Coahuila,126.0679,Norte
01/07/2017,Coahuila,131.004,Norte
01/10/2017,Coahuila,153.3541,Norte
01/01/2018,Coahuila,135.7919,Norte
01/04/2018,Coahuila,152.3128,Norte
01/07/2018,Coahuila,148.7562,Norte
01/10/2018,Coahuila,152.1087,Norte
01/01/2019,Coahuila,139.6597,Norte
01/04/2019,Coahuila,165.7706,Norte
01/07/2019,Coahuila,171.0495,Norte
01/10/2019,Coahuila,163.786,Norte
01/01/2020,Coahuila,160.5944,Norte
01/04/2020,Coahuila,183.239,Norte
01/07/2020,Coahuila,182.5131,Norte
01/10/2020,Coahuila,184.8591,Norte
01/01/2021,Coahuila,183.5633,Norte
01/04/2021,Coahuila,228.9021,Norte
01/01/2003,Colima,24.3048,CentroNorte
01/04/2003,Colima,26.4262,CentroNorte
01/07/2003,Colima,25.9999,CentroNorte
01/10/2003,Colima,27.0087,CentroNorte
01/01/2004,Colima,29.5465,CentroNorte
01/04/2004,Colima,33.8036,CentroNorte
01/07/2004,Colima,34.3311,CentroNorte
01/10/2004,Colima,36.6642,CentroNorte
01/01/2005,Colima,38.515,CentroNorte
01/04/2005,Colima,42.4185,CentroNorte
01/07/2005,Colima,42.0411,CentroNorte
01/10/2005,Colima,42.1025,CentroNorte
01/01/2006,Colima,42.9817,CentroNorte
01/04/2006,Colima,47.8695,CentroNorte
01/07/2006,Colima,46.7902,CentroNorte
01/10/2006,Colima,45.458,CentroNorte
01/01/2007,Colima,47.9253,CentroNorte
01/04/2007,Colima,55.184,CentroNorte
01/07/2007,Colima,51.1779,CentroNorte
01/10/2007,Colima,45.3758,CentroNorte
01/01/2008,Colima,42.7448,CentroNorte
01/04/2008,Colima,47.5358,CentroNorte
01/07/2008,Colima,46.1448,CentroNorte
01/10/2008,Colima,48.2376,CentroNorte
01/01/2009,Colima,45.3631,CentroNorte
01/04/2009,Colima,41.8998,CentroNorte
01/07/2009,Colima,40.1002,CentroNorte
01/10/2009,Colima,37.4413,CentroNorte
01/01/2010,Colima,40.8939,CentroNorte
01/04/2010,Colima,44.8843,CentroNorte
01/07/2010,Colima,43.642,CentroNorte
01/10/2010,Colima,42.0981,CentroNorte
01/01/2011,Colima,44.0247,CentroNorte
01/04/2011,Colima,46.2423,CentroNorte
01/07/2011,Colima,47.8114,CentroNorte
01/10/2011,Colima,45.7439,CentroNorte
01/01/2012,Colima,45.7617,CentroNorte
01/04/2012,Colima,50.6983,CentroNorte
01/07/2012,Colima,42.6619,CentroNorte
01/10/2012,Colima,41.0481,CentroNorte
01/01/2013,Colima,41.3592,CentroNorte
01/04/2013,Colima,49.9285,CentroNorte
01/07/2013,Colima,46.2587,CentroNorte
01/10/2013,Colima,45.7579,CentroNorte
01/01/2014,Colima,45.3559,CentroNorte
01/04/2014,Colima,45.907,CentroNorte
01/07/2014,Colima,68.7387,CentroNorte
01/10/2014,Colima,56.7713,CentroNorte
01/01/2015,Colima,57.3344,CentroNorte
01/04/2015,Colima,61.4248,CentroNorte
01/07/2015,Colima,55.8572,CentroNorte
01/10/2015,Colima,54.0285,CentroNorte
01/01/2016,Colima,56.1058,CentroNorte
01/04/2016,Colima,61.6094,CentroNorte
01/07/2016,Colima,63.8859,CentroNorte
01/10/2016,Colima,70.5548,CentroNorte
01/01/2017,Colima,65.2089,CentroNorte
01/04/2017,Colima,75.5105,CentroNorte
01/07/2017,Colima,77.2408,CentroNorte
01/10/2017,Colima,85.5113,CentroNorte
01/01/2018,Colima,83.4624,CentroNorte
01/04/2018,Colima,83.3719,CentroNorte
01/07/2018,Colima,73.5439,CentroNorte
01/10/2018,Colima,81.569,CentroNorte
01/01/2019,Colima,67.4691,CentroNorte
01/04/2019,Colima,76.9046,CentroNorte
01/07/2019,Colima,79.5152,CentroNorte
01/10/2019,Colima,80.0409,CentroNorte
01/01/2020,Colima,83.2237,CentroNorte
01/04/2020,Colima,86.6159,CentroNorte
01/07/2020,Colima,85.7324,CentroNorte
01/10/2020,Colima,92.6577,CentroNorte
01/01/2021,Colima,95.733,CentroNorte
01/04/2021,Colima,109.5848,CentroNorte
01/01/2003,Chiapas,86.784,Sur
01/04/2003,Chiapas,108.89,Sur
01/07/2003,Chiapas,117.8861,Sur
01/10/2003,Chiapas,121.5688,Sur
01/01/2004,Chiapas,108.1185,Sur
01/04/2004,Chiapas,162.05,Sur
01/07/2004,Chiapas,166.651,Sur
01/10/2004,Chiapas,150.7302,Sur
01/01/2005,Chiapas,148.3498,Sur
01/04/2005,Chiapas,202.8849,Sur
01/07/2005,Chiapas,209.6024,Sur
01/10/2005,Chiapas,204.5013,Sur
01/01/2006,Chiapas,206.0684,Sur
01/04/2006,Chiapas,264.0635,Sur
01/07/2006,Chiapas,246.8814,Sur
01/10/2006,Chiapas,223.8217,Sur
01/01/2007,Chiapas,202.3432,Sur
01/04/2007,Chiapas,243.5484,Sur
01/07/2007,Chiapas,254.0638,Sur
01/10/2007,Chiapas,221.1966,Sur
01/01/2008,Chiapas,183.9337,Sur
01/04/2008,Chiapas,225.1044,Sur
01/07/2008,Chiapas,215.9946,Sur
01/10/2008,Chiapas,186.0892,Sur
01/01/2009,Chiapas,151.9344,Sur
01/04/2009,Chiapas,165.1143,Sur
01/07/2009,Chiapas,161.3908,Sur
01/10/2009,Chiapas,131.2936,Sur
01/01/2010,Chiapas,122.4091,Sur
01/04/2010,Chiapas,163.9379,Sur
01/07/2010,Chiapas,157.4884,Sur
01/10/2010,Chiapas,130.62,Sur
01/01/2011,Chiapas,131.1926,Sur
01/04/2011,Chiapas,168.3967,Sur
01/07/2011,Chiapas,161.9014,Sur
01/10/2011,Chiapas,133.3374,Sur
01/01/2012,Chiapas,137.6118,Sur
01/04/2012,Chiapas,169.6967,Sur
01/07/2012,Chiapas,138.1476,Sur
01/10/2012,Chiapas,127.2785,Sur
01/01/2013,Chiapas,115.3825,Sur
01/04/2013,Chiapas,138.5823,Sur
01/07/2013,Chiapas,129.0062,Sur
01/10/2013,Chiapas,118.879,Sur
01/01/2014,Chiapas,124.8922,Sur
01/04/2014,Chiapas,146.0251,Sur
01/07/2014,Chiapas,108.4853,Sur
01/10/2014,Chiapas,122.6987,Sur
01/01/2015,Chiapas,127.4033,Sur
01/04/2015,Chiapas,135.4065,Sur
01/07/2015,Chiapas,160.027,Sur
01/10/2015,Chiapas,153.9332,Sur
01/01/2016,Chiapas,145.8517,Sur
01/04/2016,Chiapas,144.8183,Sur
01/07/2016,Chiapas,143.7785,Sur
01/10/2016,Chiapas,142.1463,Sur
01/01/2017,Chiapas,153.3761,Sur
01/04/2017,Chiapas,160.5252,Sur
01/07/2017,Chiapas,166.4373,Sur
01/10/2017,Chiapas,168.5304,Sur
01/01/2018,Chiapas,169.1253,Sur
01/04/2018,Chiapas,211.0624,Sur
01/07/2018,Chiapas,215.465,Sur
01/10/2018,Chiapas,224.8884,Sur
01/01/2019,Chiapas,222.7728,Sur
01/04/2019,Chiapas,279.8622,Sur
01/07/2019,Chiapas,268.5686,Sur
01/10/2019,Chiapas,235.8556,Sur
01/01/2020,Chiapas,250.5272,Sur
01/04/2020,Chiapas,255.6334,Sur
01/07/2020,Chiapas,317.5258,Sur
01/10/2020,Chiapas,319.1377,Sur
01/01/2021,Chiapas,345.4644,Sur
01/04/2021,Chiapas,444.284,Sur
01/01/2003,Chihuahua,50.515,Norte
01/04/2003,Chihuahua,58.3548,Norte
01/07/2003,Chihuahua,67.9352,Norte
01/10/2003,Chihuahua,59.8691,Norte
01/01/2004,Chihuahua,57.0475,Norte
01/04/2004,Chihuahua,76.3738,Norte
01/07/2004,Chihuahua,77.639,Norte
01/10/2004,Chihuahua,68.3612,Norte
01/01/2005,Chihuahua,81.0961,Norte
01/04/2005,Chihuahua,103.712,Norte
01/07/2005,Chihuahua,102.5278,Norte
01/10/2005,Chihuahua,101.8522,Norte
01/01/2006,Chihuahua,113.8334,Norte
01/04/2006,Chihuahua,130.1335,Norte
01/07/2006,Chihuahua,119.058,Norte
01/10/2006,Chihuahua,110.9057,Norte
01/01/2007,Chihuahua,105.4463,Norte
01/04/2007,Chihuahua,115.23,Norte
01/07/2007,Chihuahua,121.7652,Norte
01/10/2007,Chihuahua,117.7763,Norte
01/01/2008,Chihuahua,112.852,Norte
01/04/2008,Chihuahua,128.9261,Norte
01/07/2008,Chihuahua,120.4845,Norte
01/10/2008,Chihuahua,112.5278,Norte
01/01/2009,Chihuahua,107.4978,Norte
01/04/2009,Chihuahua,105.9515,Norte
01/07/2009,Chihuahua,101.5411,Norte
01/10/2009,Chihuahua,92.8345,Norte
01/01/2010,Chihuahua,97.8417,Norte
01/04/2010,Chihuahua,105.8899,Norte
01/07/2010,Chihuahua,100.2682,Norte
01/10/2010,Chihuahua,93.842,Norte
01/01/2011,Chihuahua,97.4327,Norte
01/04/2011,Chihuahua,109.3475,Norte
01/07/2011,Chihuahua,109.5461,Norte
01/10/2011,Chihuahua,102.9709,Norte
01/01/2012,Chihuahua,107.7142,Norte
01/04/2012,Chihuahua,130.1724,Norte
01/07/2012,Chihuahua,118.7217,Norte
01/10/2012,Chihuahua,110.2108,Norte
01/01/2013,Chihuahua,121.4266,Norte
01/04/2013,Chihuahua,138.4651,Norte
01/07/2013,Chihuahua,134.5644,Norte
01/10/2013,Chihuahua,124.7605,Norte
01/01/2014,Chihuahua,133.3558,Norte
01/04/2014,Chihuahua,147.6889,Norte
01/07/2014,Chihuahua,128.3004,Norte
01/10/2014,Chihuahua,144.8547,Norte
01/01/2015,Chihuahua,141.7042,Norte
01/04/2015,Chihuahua,177.7646,Norte
01/07/2015,Chihuahua,172.8966,Norte
01/10/2015,Chihuahua,160.4097,Norte
01/01/2016,Chihuahua,163.8925,Norte
01/04/2016,Chihuahua,183.3595,Norte
01/07/2016,Chihuahua,184.9891,Norte
01/10/2016,Chihuahua,173.1972,Norte
01/01/2017,Chihuahua,187.7753,Norte
01/04/2017,Chihuahua,205.5889,Norte
01/07/2017,Chihuahua,211.9919,Norte
01/10/2017,Chihuahua,220.2941,Norte
01/01/2018,Chihuahua,204.5035,Norte
01/04/2018,Chihuahua,263.5573,Norte
01/07/2018,Chihuahua,261.2205,Norte
01/10/2018,Chihuahua,262.5598,Norte
01/01/2019,Chihuahua,249.0883,Norte
01/04/2019,Chihuahua,302.1997,Norte
01/07/2019,Chihuahua,305.7095,Norte
01/10/2019,Chihuahua,277.5318,Norte
01/01/2020,Chihuahua,285.0273,Norte
01/04/2020,Chihuahua,349.1137,Norte
01/07/2020,Chihuahua,335.8234,Norte
01/10/2020,Chihuahua,308.7654,Norte
01/01/2021,Chihuahua,338.5255,Norte
01/04/2021,Chihuahua,412.6818,Norte
01/01/2003,Ciudad de México,159.7439,Centro
01/04/2003,Ciudad de México,203.4132,Centro
01/07/2003,Ciudad de México,236.9725,Centro
01/10/2003,Ciudad de México,214.6294,Centro
01/01/2004,Ciudad de México,187.3776,Centro
01/04/2004,Ciudad de México,251.2259,Centro
01/07/2004,Ciudad de México,247.4253,Centro
01/10/2004,Ciudad de México,235.6437,Centro
01/01/2005,Ciudad de México,253.3276,Centro
01/04/2005,Ciudad de México,328.8473,Centro
01/07/2005,Ciudad de México,347.5536,Centro
01/10/2005,Ciudad de México,382.9214,Centro
01/01/2006,Ciudad de México,394.7934,Centro
01/04/2006,Ciudad de México,386.1937,Centro
01/07/2006,Ciudad de México,362.8837,Centro
01/10/2006,Ciudad de México,346.5225,Centro
01/01/2007,Ciudad de México,248.2769,Centro
01/04/2007,Ciudad de México,269.9448,Centro
01/07/2007,Ciudad de México,274.5622,Centro
01/10/2007,Ciudad de México,265.7777,Centro
